Governorate,Date,Year,Month,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
Menofia,2026-01-01,2026,1,3,21.3,11.2,49,Open-Meteo Historical Weather API
Menofia,2026-01-02,2026,1,51,19.0,10.6,67,Open-Meteo Historical Weather API
Menofia,2026-01-03,2026,1,3,19.6,8.3,57,Open-Meteo Historical Weather API
Menofia,2026-01-04,2026,1,3,21.4,9.6,63,Open-Meteo Historical Weather API
Menofia,2026-01-05,2026,1,3,22.7,6.0,62,Open-Meteo Historical Weather API
Menofia,2026-01-06,2026,1,3,22.9,5.5,51,Open-Meteo Historical Weather API
Menofia,2026-01-07,2026,1,3,26.2,9.4,49,Open-Meteo Historical Weather API
Menofia,2026-01-08,2026,1,3,27.3,8.7,50,Open-Meteo Historical Weather API
Menofia,2026-01-09,2026,1,51,20.6,12.3,62,Open-Meteo Historical Weather API
Menofia,2026-01-10,2026,1,3,21.1,9.6,64,Open-Meteo Historical Weather API
Menofia,2026-01-11,2026,1,3,21.6,8.3,57,Open-Meteo Historical Weather API
Menofia,2026-01-12,2026,1,2,18.7,10.5,48,Open-Meteo Historical Weather API
Menofia,2026-01-13,2026,1,3,17.9,10.5,55,Open-Meteo Historical Weather API
Menofia,2026-01-14,2026,1,3,19.0,10.8,56,Open-Meteo Historical Weather API
Menofia,2026-01-15,2026,1,51,19.8,8.9,69,Open-Meteo Historical Weather API
Menofia,2026-01-16,2026,1,3,20.9,8.5,65,Open-Meteo Historical Weather API
Menofia,2026-01-17,2026,1,3,20.7,9.1,62,Open-Meteo Historical Weather API
Menofia,2026-01-18,2026,1,2,21.2,9.4,69,Open-Meteo Historical Weather API
Menofia,2026-01-19,2026,1,1,20.9,8.4,63,Open-Meteo Historical Weather API
Menofia,2026-01-20,2026,1,3,19.4,8.5,63,Open-Meteo Historical Weather API
Menofia,2026-01-21,2026,1,51,22.1,10.5,46,Open-Meteo Historical Weather API
Menofia,2026-01-22,2026,1,51,23.9,14.8,42,Open-Meteo Historical Weather API
Menofia,2026-01-23,2026,1,1,21.6,10.3,54,Open-Meteo Historical Weather API
Menofia,2026-01-24,2026,1,0,22.6,9.6,42,Open-Meteo Historical Weather API
Menofia,2026-01-25,2026,1,3,23.3,9.2,53,Open-Meteo Historical Weather API
Menofia,2026-01-26,2026,1,3,25.0,10.8,40,Open-Meteo Historical Weather API
Menofia,2026-01-27,2026,1,51,20.5,8.3,40,Open-Meteo Historical Weather API
Menofia,2026-01-28,2026,1,3,21.4,11.7,48,Open-Meteo Historical Weather API
Menofia,2026-01-29,2026,1,3,22.0,9.2,51,Open-Meteo Historical Weather API
Menofia,2026-01-30,2026,1,3,25.6,14.4,34,Open-Meteo Historical Weather API
Menofia,2026-01-31,2026,1,3,28.6,13.5,32,Open-Meteo Historical Weather API
Minya,2026-01-01,2026,1,51,21.5,10.1,46,Open-Meteo Historical Weather API
Minya,2026-01-02,2026,1,1,20.8,8.7,58,Open-Meteo Historical Weather API
Minya,2026-01-03,2026,1,0,19.7,8.3,51,Open-Meteo Historical Weather API
Minya,2026-01-04,2026,1,3,21.0,5.5,56,Open-Meteo Historical Weather API
Minya,2026-01-05,2026,1,1,22.2,5.9,56,Open-Meteo Historical Weather API
Minya,2026-01-06,2026,1,3,23.7,6.6,51,Open-Meteo Historical Weather API
Minya,2026-01-07,2026,1,3,26.3,7.7,56,Open-Meteo Historical Weather API
Minya,2026-01-08,2026,1,3,27.1,8.3,60,Open-Meteo Historical Weather API
Minya,2026-01-09,2026,1,3,20.9,13.7,51,Open-Meteo Historical Weather API
Minya,2026-01-10,2026,1,3,20.5,8.3,63,Open-Meteo Historical Weather API
Minya,2026-01-11,2026,1,3,21.8,7.4,63,Open-Meteo Historical Weather API
Minya,2026-01-12,2026,1,2,20.2,8.1,51,Open-Meteo Historical Weather API
Minya,2026-01-13,2026,1,3,17.7,8.5,50,Open-Meteo Historical Weather API
Minya,2026-01-14,2026,1,3,19.1,8.0,56,Open-Meteo Historical Weather API
Minya,2026-01-15,2026,1,0,20.2,7.7,62,Open-Meteo Historical Weather API
Minya,2026-01-16,2026,1,3,20.6,8.8,68,Open-Meteo Historical Weather API
Minya,2026-01-17,2026,1,0,21.1,7.2,62,Open-Meteo Historical Weather API
Minya,2026-01-18,2026,1,2,21.0,7.8,62,Open-Meteo Historical Weather API
Minya,2026-01-19,2026,1,3,20.6,8.3,61,Open-Meteo Historical Weather API
Minya,2026-01-20,2026,1,3,21.6,7.0,54,Open-Meteo Historical Weather API
Minya,2026-01-21,2026,1,3,27.5,8.3,36,Open-Meteo Historical Weather API
Minya,2026-01-22,2026,1,3,27.8,15.6,33,Open-Meteo Historical Weather API
Minya,2026-01-23,2026,1,3,22.3,11.1,45,Open-Meteo Historical Weather API
Minya,2026-01-24,2026,1,0,23.0,6.9,43,Open-Meteo Historical Weather API
Minya,2026-01-25,2026,1,3,23.5,7.8,40,Open-Meteo Historical Weather API
Minya,2026-01-26,2026,1,3,24.3,8.6,41,Open-Meteo Historical Weather API
Minya,2026-01-27,2026,1,0,20.2,6.5,36,Open-Meteo Historical Weather API
Minya,2026-01-28,2026,1,0,20.3,10.2,44,Open-Meteo Historical Weather API
Minya,2026-01-29,2026,1,0,21.6,7.0,56,Open-Meteo Historical Weather API
Minya,2026-01-30,2026,1,0,25.8,9.9,41,Open-Meteo Historical Weather API
Minya,2026-01-31,2026,1,3,28.4,12.4,34,Open-Meteo Historical Weather API
Qalyubia,2026-01-01,2026,1,3,21.5,11.5,46,Open-Meteo Historical Weather API
Qalyubia,2026-01-02,2026,1,3,18.8,11.3,66,Open-Meteo Historical Weather API
Qalyubia,2026-01-03,2026,1,2,19.7,8.0,56,Open-Meteo Historical Weather API
Qalyubia,2026-01-04,2026,1,3,21.0,9.3,62,Open-Meteo Historical Weather API
Qalyubia,2026-01-05,2026,1,3,23.1,6.5,57,Open-Meteo Historical Weather API
Qalyubia,2026-01-06,2026,1,3,23.4,6.4,47,Open-Meteo Historical Weather API
Qalyubia,2026-01-07,2026,1,3,26.3,9.6,47,Open-Meteo Historical Weather API
Qalyubia,2026-01-08,2026,1,3,27.6,10.0,49,Open-Meteo Historical Weather API
Qalyubia,2026-01-09,2026,1,51,21.0,12.8,60,Open-Meteo Historical Weather API
Qalyubia,2026-01-10,2026,1,3,21.3,9.6,64,Open-Meteo Historical Weather API
Qalyubia,2026-01-11,2026,1,3,21.9,9.3,56,Open-Meteo Historical Weather API
Qalyubia,2026-01-12,2026,1,3,19.0,10.7,47,Open-Meteo Historical Weather API
Qalyubia,2026-01-13,2026,1,3,17.6,10.8,53,Open-Meteo Historical Weather API
Qalyubia,2026-01-14,2026,1,3,19.3,11.1,55,Open-Meteo Historical Weather API
Qalyubia,2026-01-15,2026,1,51,19.8,9.4,66,Open-Meteo Historical Weather API
Qalyubia,2026-01-16,2026,1,3,21.0,8.9,62,Open-Meteo Historical Weather API
Qalyubia,2026-01-17,2026,1,3,21.2,9.2,61,Open-Meteo Historical Weather API
Qalyubia,2026-01-18,2026,1,1,21.2,9.4,66,Open-Meteo Historical Weather API
Qalyubia,2026-01-19,2026,1,3,21.0,8.9,62,Open-Meteo Historical Weather API
Qalyubia,2026-01-20,2026,1,3,19.3,8.5,63,Open-Meteo Historical Weather API
Qalyubia,2026-01-21,2026,1,55,21.9,10.4,47,Open-Meteo Historical Weather API
Qalyubia,2026-01-22,2026,1,51,24.5,15.8,40,Open-Meteo Historical Weather API
Qalyubia,2026-01-23,2026,1,3,21.9,10.8,51,Open-Meteo Historical Weather API
Qalyubia,2026-01-24,2026,1,0,22.9,10.2,39,Open-Meteo Historical Weather API
Qalyubia,2026-01-25,2026,1,3,23.8,9.8,47,Open-Meteo Historical Weather API
Qalyubia,2026-01-26,2026,1,3,25.1,10.0,40,Open-Meteo Historical Weather API
Qalyubia,2026-01-27,2026,1,51,20.6,8.1,39,Open-Meteo Historical Weather API
Qalyubia,2026-01-28,2026,1,2,21.4,11.9,46,Open-Meteo Historical Weather API
Qalyubia,2026-01-29,2026,1,3,21.9,9.8,50,Open-Meteo Historical Weather API
Qalyubia,2026-01-30,2026,1,3,25.3,14.1,34,Open-Meteo Historical Weather API
Qalyubia,2026-01-31,2026,1,3,28.6,14.1,31,Open-Meteo Historical Weather API
New Valley,2026-01-01,2026,1,1,22.9,8.5,37,Open-Meteo Historical Weather API
New Valley,2026-01-02,2026,1,0,21.6,10.2,46,Open-Meteo Historical Weather API
New Valley,2026-01-03,2026,1,0,19.8,9.3,53,Open-Meteo Historical Weather API
New Valley,2026-01-04,2026,1,3,20.7,5.9,46,Open-Meteo Historical Weather API
New Valley,2026-01-05,2026,1,0,21.6,5.7,47,Open-Meteo Historical Weather API
New Valley,2026-01-06,2026,1,0,23.2,6.5,45,Open-Meteo Historical Weather API
New Valley,2026-01-07,2026,1,3,26.5,11.1,40,Open-Meteo Historical Weather API
New Valley,2026-01-08,2026,1,3,28.5,13.6,42,Open-Meteo Historical Weather API
New Valley,2026-01-09,2026,1,3,21.3,14.0,42,Open-Meteo Historical Weather API
New Valley,2026-01-10,2026,1,3,20.2,9.5,54,Open-Meteo Historical Weather API
New Valley,2026-01-11,2026,1,3,22.4,7.4,54,Open-Meteo Historical Weather API
New Valley,2026-01-12,2026,1,3,20.6,10.8,41,Open-Meteo Historical Weather API
New Valley,2026-01-13,2026,1,3,17.8,10.0,44,Open-Meteo Historical Weather API
New Valley,2026-01-14,2026,1,0,17.2,6.0,55,Open-Meteo Historical Weather API
New Valley,2026-01-15,2026,1,0,20.1,8.5,54,Open-Meteo Historical Weather API
New Valley,2026-01-16,2026,1,3,20.3,9.6,59,Open-Meteo Historical Weather API
New Valley,2026-01-17,2026,1,2,20.8,6.7,61,Open-Meteo Historical Weather API
New Valley,2026-01-18,2026,1,1,20.6,6.4,58,Open-Meteo Historical Weather API
New Valley,2026-01-19,2026,1,2,21.0,7.3,55,Open-Meteo Historical Weather API
New Valley,2026-01-20,2026,1,2,22.6,8.3,50,Open-Meteo Historical Weather API
New Valley,2026-01-21,2026,1,3,25.9,11.3,32,Open-Meteo Historical Weather API
New Valley,2026-01-22,2026,1,3,27.1,13.5,38,Open-Meteo Historical Weather API
New Valley,2026-01-23,2026,1,3,23.2,15.4,31,Open-Meteo Historical Weather API
New Valley,2026-01-24,2026,1,0,23.7,7.8,31,Open-Meteo Historical Weather API
New Valley,2026-01-25,2026,1,3,22.6,8.7,36,Open-Meteo Historical Weather API
New Valley,2026-01-26,2026,1,3,24.4,10.2,37,Open-Meteo Historical Weather API
New Valley,2026-01-27,2026,1,3,21.9,9.8,29,Open-Meteo Historical Weather API
New Valley,2026-01-28,2026,1,0,21.3,8.3,31,Open-Meteo Historical Weather API
New Valley,2026-01-29,2026,1,0,21.3,7.6,49,Open-Meteo Historical Weather API
New Valley,2026-01-30,2026,1,0,24.3,9.5,39,Open-Meteo Historical Weather API
New Valley,2026-01-31,2026,1,3,26.4,11.0,30,Open-Meteo Historical Weather API
Suez,2026-01-01,2026,1,3,21.3,12.0,43,Open-Meteo Historical Weather API
Suez,2026-01-02,2026,1,3,17.7,10.9,65,Open-Meteo Historical Weather API
Suez,2026-01-03,2026,1,0,18.6,8.4,62,Open-Meteo Historical Weather API
Suez,2026-01-04,2026,1,3,19.6,9.2,55,Open-Meteo Historical Weather API
Suez,2026-01-05,2026,1,3,22.5,10.5,40,Open-Meteo Historical Weather API
Suez,2026-01-06,2026,1,3,22.1,11.4,39,Open-Meteo Historical Weather API
Suez,2026-01-07,2026,1,3,24.0,12.1,43,Open-Meteo Historical Weather API
Suez,2026-01-08,2026,1,3,23.6,14.3,55,Open-Meteo Historical Weather API
Suez,2026-01-09,2026,1,61,20.5,14.2,56,Open-Meteo Historical Weather API
Suez,2026-01-10,2026,1,3,20.0,10.4,62,Open-Meteo Historical Weather API
Suez,2026-01-11,2026,1,3,20.7,10.4,61,Open-Meteo Historical Weather API
Suez,2026-01-12,2026,1,3,19.7,10.8,52,Open-Meteo Historical Weather API
Suez,2026-01-13,2026,1,3,17.9,11.0,47,Open-Meteo Historical Weather API
Suez,2026-01-14,2026,1,3,17.6,12.1,53,Open-Meteo Historical Weather API
Suez,2026-01-15,2026,1,3,19.0,9.6,61,Open-Meteo Historical Weather API
Suez,2026-01-16,2026,1,3,19.4,9.4,62,Open-Meteo Historical Weather API
Suez,2026-01-17,2026,1,1,18.7,10.1,69,Open-Meteo Historical Weather API
Suez,2026-01-18,2026,1,3,20.1,9.9,60,Open-Meteo Historical Weather API
Suez,2026-01-19,2026,1,1,19.1,10.5,60,Open-Meteo Historical Weather API
Suez,2026-01-20,2026,1,51,18.2,8.8,62,Open-Meteo Historical Weather API
Suez,2026-01-21,2026,1,51,20.3,9.0,47,Open-Meteo Historical Weather API
Suez,2026-01-22,2026,1,3,21.7,17.9,60,Open-Meteo Historical Weather API
Suez,2026-01-23,2026,1,3,22.0,12.6,53,Open-Meteo Historical Weather API
Suez,2026-01-24,2026,1,0,22.6,12.1,40,Open-Meteo Historical Weather API
Suez,2026-01-25,2026,1,3,22.7,11.0,39,Open-Meteo Historical Weather API
Suez,2026-01-26,2026,1,3,21.0,12.8,55,Open-Meteo Historical Weather API
Suez,2026-01-27,2026,1,1,20.1,10.0,55,Open-Meteo Historical Weather API
Suez,2026-01-28,2026,1,3,21.1,11.7,37,Open-Meteo Historical Weather API
Suez,2026-01-29,2026,1,3,20.2,10.8,59,Open-Meteo Historical Weather API
Suez,2026-01-30,2026,1,3,23.0,14.1,60,Open-Meteo Historical Weather API
Suez,2026-01-31,2026,1,3,24.5,14.5,55,Open-Meteo Historical Weather API
Aswan,2026-01-01,2026,1,0,26.2,9.2,42,Open-Meteo Historical Weather API
Aswan,2026-01-02,2026,1,0,26.8,12.3,31,Open-Meteo Historical Weather API
Aswan,2026-01-03,2026,1,0,24.5,12.0,39,Open-Meteo Historical Weather API
Aswan,2026-01-04,2026,1,2,24.5,9.3,52,Open-Meteo Historical Weather API
Aswan,2026-01-05,2026,1,0,25.3,12.0,42,Open-Meteo Historical Weather API
Aswan,2026-01-06,2026,1,0,27.7,12.9,42,Open-Meteo Historical Weather API
Aswan,2026-01-07,2026,1,2,30.2,14.2,48,Open-Meteo Historical Weather API
Aswan,2026-01-08,2026,1,3,31.6,14.9,44,Open-Meteo Historical Weather API
Aswan,2026-01-09,2026,1,3,25.2,15.5,42,Open-Meteo Historical Weather API
Aswan,2026-01-10,2026,1,1,23.7,11.5,39,Open-Meteo Historical Weather API
Aswan,2026-01-11,2026,1,1,24.4,9.6,52,Open-Meteo Historical Weather API
Aswan,2026-01-12,2026,1,3,24.0,11.8,38,Open-Meteo Historical Weather API
Aswan,2026-01-13,2026,1,3,19.2,11.2,41,Open-Meteo Historical Weather API
Aswan,2026-01-14,2026,1,0,19.6,7.6,48,Open-Meteo Historical Weather API
Aswan,2026-01-15,2026,1,0,22.3,8.5,47,Open-Meteo Historical Weather API
Aswan,2026-01-16,2026,1,3,22.8,9.3,49,Open-Meteo Historical Weather API
Aswan,2026-01-17,2026,1,3,24.0,10.1,41,Open-Meteo Historical Weather API
Aswan,2026-01-18,2026,1,0,22.8,8.3,42,Open-Meteo Historical Weather API
Aswan,2026-01-19,2026,1,2,23.3,9.6,43,Open-Meteo Historical Weather API
Aswan,2026-01-20,2026,1,1,25.2,9.2,41,Open-Meteo Historical Weather API
Aswan,2026-01-21,2026,1,3,30.7,12.6,40,Open-Meteo Historical Weather API
Aswan,2026-01-22,2026,1,3,29.4,15.7,40,Open-Meteo Historical Weather API
Aswan,2026-01-23,2026,1,3,27.5,16.0,45,Open-Meteo Historical Weather API
Aswan,2026-01-24,2026,1,3,24.3,14.0,26,Open-Meteo Historical Weather API
Aswan,2026-01-25,2026,1,3,26.1,10.7,33,Open-Meteo Historical Weather API
Aswan,2026-01-26,2026,1,3,26.1,11.4,43,Open-Meteo Historical Weather API
Aswan,2026-01-27,2026,1,3,25.1,14.6,30,Open-Meteo Historical Weather API
Aswan,2026-01-28,2026,1,0,23.3,10.0,24,Open-Meteo Historical Weather API
Aswan,2026-01-29,2026,1,0,24.2,9.9,39,Open-Meteo Historical Weather API
Aswan,2026-01-30,2026,1,0,25.1,8.8,35,Open-Meteo Historical Weather API
Aswan,2026-01-31,2026,1,0,28.4,10.7,29,Open-Meteo Historical Weather API
Assiut,2026-01-01,2026,1,3,22.2,8.6,40,Open-Meteo Historical Weather API
Assiut,2026-01-02,2026,1,1,22.0,8.8,54,Open-Meteo Historical Weather API
Assiut,2026-01-03,2026,1,0,20.6,8.0,54,Open-Meteo Historical Weather API
Assiut,2026-01-04,2026,1,3,21.8,5.8,48,Open-Meteo Historical Weather API
Assiut,2026-01-05,2026,1,0,22.7,8.2,48,Open-Meteo Historical Weather API
Assiut,2026-01-06,2026,1,3,24.7,7.6,46,Open-Meteo Historical Weather API
Assiut,2026-01-07,2026,1,3,26.8,10.0,46,Open-Meteo Historical Weather API
Assiut,2026-01-08,2026,1,3,29.5,11.2,47,Open-Meteo Historical Weather API
Assiut,2026-01-09,2026,1,3,21.4,13.5,47,Open-Meteo Historical Weather API
Assiut,2026-01-10,2026,1,3,20.7,8.6,58,Open-Meteo Historical Weather API
Assiut,2026-01-11,2026,1,3,23.4,7.5,56,Open-Meteo Historical Weather API
Assiut,2026-01-12,2026,1,3,20.6,9.5,49,Open-Meteo Historical Weather API
Assiut,2026-01-13,2026,1,0,17.7,9.2,49,Open-Meteo Historical Weather API
Assiut,2026-01-14,2026,1,0,18.2,7.4,54,Open-Meteo Historical Weather API
Assiut,2026-01-15,2026,1,0,20.7,8.1,56,Open-Meteo Historical Weather API
Assiut,2026-01-16,2026,1,3,21.1,7.8,59,Open-Meteo Historical Weather API
Assiut,2026-01-17,2026,1,0,21.2,6.8,60,Open-Meteo Historical Weather API
Assiut,2026-01-18,2026,1,1,21.0,7.3,60,Open-Meteo Historical Weather API
Assiut,2026-01-19,2026,1,3,21.3,7.4,55,Open-Meteo Historical Weather API
Assiut,2026-01-20,2026,1,1,23.4,7.6,48,Open-Meteo Historical Weather API
Assiut,2026-01-21,2026,1,3,28.1,9.7,31,Open-Meteo Historical Weather API
Assiut,2026-01-22,2026,1,3,28.2,15.4,31,Open-Meteo Historical Weather API
Assiut,2026-01-23,2026,1,3,23.0,13.4,38,Open-Meteo Historical Weather API
Assiut,2026-01-24,2026,1,0,23.4,8.2,34,Open-Meteo Historical Weather API
Assiut,2026-01-25,2026,1,3,24.6,8.4,38,Open-Meteo Historical Weather API
Assiut,2026-01-26,2026,1,3,25.8,9.4,37,Open-Meteo Historical Weather API
Assiut,2026-01-27,2026,1,1,21.2,8.6,34,Open-Meteo Historical Weather API
Assiut,2026-01-28,2026,1,0,20.9,10.5,36,Open-Meteo Historical Weather API
Assiut,2026-01-29,2026,1,0,22.3,8.7,52,Open-Meteo Historical Weather API
Assiut,2026-01-30,2026,1,0,27.6,8.4,36,Open-Meteo Historical Weather API
Assiut,2026-01-31,2026,1,3,30.0,11.5,30,Open-Meteo Historical Weather API
Beni Suef,2026-01-01,2026,1,3,21.0,10.9,46,Open-Meteo Historical Weather API
Beni Suef,2026-01-02,2026,1,2,19.9,9.9,60,Open-Meteo Historical Weather API
Beni Suef,2026-01-03,2026,1,0,20.0,7.6,56,Open-Meteo Historical Weather API
Beni Suef,2026-01-04,2026,1,3,20.8,5.6,56,Open-Meteo Historical Weather API
Beni Suef,2026-01-05,2026,1,3,22.8,5.7,51,Open-Meteo Historical Weather API
Beni Suef,2026-01-06,2026,1,3,23.6,8.1,46,Open-Meteo Historical Weather API
Beni Suef,2026-01-07,2026,1,3,25.7,8.7,53,Open-Meteo Historical Weather API
Beni Suef,2026-01-08,2026,1,3,27.7,10.8,48,Open-Meteo Historical Weather API
Beni Suef,2026-01-09,2026,1,51,20.9,13.9,55,Open-Meteo Historical Weather API
Beni Suef,2026-01-10,2026,1,3,20.7,8.6,66,Open-Meteo Historical Weather API
Beni Suef,2026-01-11,2026,1,3,22.1,8.4,59,Open-Meteo Historical Weather API
Beni Suef,2026-01-12,2026,1,3,19.8,8.2,51,Open-Meteo Historical Weather API
Beni Suef,2026-01-13,2026,1,3,18.1,8.3,49,Open-Meteo Historical Weather API
Beni Suef,2026-01-14,2026,1,3,19.0,11.9,54,Open-Meteo Historical Weather API
Beni Suef,2026-01-15,2026,1,3,20.6,7.8,65,Open-Meteo Historical Weather API
Beni Suef,2026-01-16,2026,1,3,20.4,8.2,63,Open-Meteo Historical Weather API
Beni Suef,2026-01-17,2026,1,0,20.8,7.6,63,Open-Meteo Historical Weather API
Beni Suef,2026-01-18,2026,1,2,21.1,8.1,61,Open-Meteo Historical Weather API
Beni Suef,2026-01-19,2026,1,3,19.9,8.3,63,Open-Meteo Historical Weather API
Beni Suef,2026-01-20,2026,1,3,21.6,7.3,54,Open-Meteo Historical Weather API
Beni Suef,2026-01-21,2026,1,3,27.0,9.3,41,Open-Meteo Historical Weather API
Beni Suef,2026-01-22,2026,1,3,26.1,18.2,31,Open-Meteo Historical Weather API
Beni Suef,2026-01-23,2026,1,3,22.4,11.0,46,Open-Meteo Historical Weather API
Beni Suef,2026-01-24,2026,1,0,23.1,9.1,40,Open-Meteo Historical Weather API
Beni Suef,2026-01-25,2026,1,3,23.6,7.2,40,Open-Meteo Historical Weather API
Beni Suef,2026-01-26,2026,1,3,24.6,12.5,37,Open-Meteo Historical Weather API
Beni Suef,2026-01-27,2026,1,1,21.0,7.1,39,Open-Meteo Historical Weather API
Beni Suef,2026-01-28,2026,1,1,20.8,10.7,43,Open-Meteo Historical Weather API
Beni Suef,2026-01-29,2026,1,3,21.7,8.9,53,Open-Meteo Historical Weather API
Beni Suef,2026-01-30,2026,1,3,25.8,12.5,35,Open-Meteo Historical Weather API
Beni Suef,2026-01-31,2026,1,3,28.3,14.1,30,Open-Meteo Historical Weather API
Port Said,2026-01-01,2026,1,3,21.7,11.7,54,Open-Meteo Historical Weather API
Port Said,2026-01-02,2026,1,51,17.8,12.3,67,Open-Meteo Historical Weather API
Port Said,2026-01-03,2026,1,3,19.2,11.2,64,Open-Meteo Historical Weather API
Port Said,2026-01-04,2026,1,3,18.8,12.7,68,Open-Meteo Historical Weather API
Port Said,2026-01-05,2026,1,3,22.2,7.2,80,Open-Meteo Historical Weather API
Port Said,2026-01-06,2026,1,3,21.6,8.5,83,Open-Meteo Historical Weather API
Port Said,2026-01-07,2026,1,3,22.4,12.4,82,Open-Meteo Historical Weather API
Port Said,2026-01-08,2026,1,3,28.3,10.4,52,Open-Meteo Historical Weather API
Port Said,2026-01-09,2026,1,61,19.1,14.2,61,Open-Meteo Historical Weather API
Port Said,2026-01-10,2026,1,3,22.0,11.2,61,Open-Meteo Historical Weather API
Port Said,2026-01-11,2026,1,3,21.9,10.2,64,Open-Meteo Historical Weather API
Port Said,2026-01-12,2026,1,51,19.8,10.6,54,Open-Meteo Historical Weather API
Port Said,2026-01-13,2026,1,3,17.4,10.7,63,Open-Meteo Historical Weather API
Port Said,2026-01-14,2026,1,3,18.2,12.8,59,Open-Meteo Historical Weather API
Port Said,2026-01-15,2026,1,3,19.5,10.3,71,Open-Meteo Historical Weather API
Port Said,2026-01-16,2026,1,51,19.1,9.5,76,Open-Meteo Historical Weather API
Port Said,2026-01-17,2026,1,3,19.6,10.1,70,Open-Meteo Historical Weather API
Port Said,2026-01-18,2026,1,2,18.9,9.9,77,Open-Meteo Historical Weather API
Port Said,2026-01-19,2026,1,3,18.2,9.8,70,Open-Meteo Historical Weather API
Port Said,2026-01-20,2026,1,3,16.9,10.6,61,Open-Meteo Historical Weather API
Port Said,2026-01-21,2026,1,63,16.5,11.4,58,Open-Meteo Historical Weather API
Port Said,2026-01-22,2026,1,51,24.8,15.7,48,Open-Meteo Historical Weather API
Port Said,2026-01-23,2026,1,2,22.4,11.3,59,Open-Meteo Historical Weather API
Port Said,2026-01-24,2026,1,1,23.0,9.6,57,Open-Meteo Historical Weather API
Port Said,2026-01-25,2026,1,3,21.8,9.5,75,Open-Meteo Historical Weather API
Port Said,2026-01-26,2026,1,3,26.0,10.7,49,Open-Meteo Historical Weather API
Port Said,2026-01-27,2026,1,3,20.4,9.5,51,Open-Meteo Historical Weather API
Port Said,2026-01-28,2026,1,3,21.1,11.9,50,Open-Meteo Historical Weather API
Port Said,2026-01-29,2026,1,3,22.2,10.3,57,Open-Meteo Historical Weather API
Port Said,2026-01-30,2026,1,3,25.1,14.6,45,Open-Meteo Historical Weather API
Port Said,2026-01-31,2026,1,3,28.9,11.4,50,Open-Meteo Historical Weather API
Damietta,2026-01-01,2026,1,53,21.1,11.9,58,Open-Meteo Historical Weather API
Damietta,2026-01-02,2026,1,55,17.3,11.3,64,Open-Meteo Historical Weather API
