Governorate,Date,Year,Month,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
Damietta,2026-01-03,2026,1,3,18.7,10.8,60,Open-Meteo Historical Weather API
Damietta,2026-01-04,2026,1,3,19.7,13.7,67,Open-Meteo Historical Weather API
Damietta,2026-01-05,2026,1,3,23.4,6.9,78,Open-Meteo Historical Weather API
Damietta,2026-01-06,2026,1,3,21.7,8.4,81,Open-Meteo Historical Weather API
Damietta,2026-01-07,2026,1,3,21.4,11.9,89,Open-Meteo Historical Weather API
Damietta,2026-01-08,2026,1,3,27.8,9.9,58,Open-Meteo Historical Weather API
Damietta,2026-01-09,2026,1,61,18.6,13.8,63,Open-Meteo Historical Weather API
Damietta,2026-01-10,2026,1,51,21.2,9.8,69,Open-Meteo Historical Weather API
Damietta,2026-01-11,2026,1,2,21.6,8.0,62,Open-Meteo Historical Weather API
Damietta,2026-01-12,2026,1,51,19.3,10.4,56,Open-Meteo Historical Weather API
Damietta,2026-01-13,2026,1,51,17.0,10.1,63,Open-Meteo Historical Weather API
Damietta,2026-01-14,2026,1,3,17.5,13.4,55,Open-Meteo Historical Weather API
Damietta,2026-01-15,2026,1,3,19.7,9.4,70,Open-Meteo Historical Weather API
Damietta,2026-01-16,2026,1,3,20.5,8.3,72,Open-Meteo Historical Weather API
Damietta,2026-01-17,2026,1,3,19.9,8.4,71,Open-Meteo Historical Weather API
Damietta,2026-01-18,2026,1,61,18.3,9.8,79,Open-Meteo Historical Weather API
Damietta,2026-01-19,2026,1,51,18.3,8.8,71,Open-Meteo Historical Weather API
Damietta,2026-01-20,2026,1,51,16.4,9.8,74,Open-Meteo Historical Weather API
Damietta,2026-01-21,2026,1,53,16.4,12.7,62,Open-Meteo Historical Weather API
Damietta,2026-01-22,2026,1,53,23.8,15.6,52,Open-Meteo Historical Weather API
Damietta,2026-01-23,2026,1,3,21.6,9.5,65,Open-Meteo Historical Weather API
Damietta,2026-01-24,2026,1,0,22.3,7.4,58,Open-Meteo Historical Weather API
Damietta,2026-01-25,2026,1,3,21.9,8.6,77,Open-Meteo Historical Weather API
Damietta,2026-01-26,2026,1,3,25.5,10.7,57,Open-Meteo Historical Weather API
Damietta,2026-01-27,2026,1,3,19.9,8.7,52,Open-Meteo Historical Weather API
Damietta,2026-01-28,2026,1,3,20.7,11.3,53,Open-Meteo Historical Weather API
Damietta,2026-01-29,2026,1,3,22.1,9.8,57,Open-Meteo Historical Weather API
Damietta,2026-01-30,2026,1,3,25.1,14.0,43,Open-Meteo Historical Weather API
Damietta,2026-01-31,2026,1,3,29.2,10.7,49,Open-Meteo Historical Weather API
Sharkia,2026-01-01,2026,1,3,21.6,11.0,46,Open-Meteo Historical Weather API
Sharkia,2026-01-02,2026,1,3,19.1,10.9,65,Open-Meteo Historical Weather API
Sharkia,2026-01-03,2026,1,3,19.8,8.0,58,Open-Meteo Historical Weather API
Sharkia,2026-01-04,2026,1,3,21.0,9.5,62,Open-Meteo Historical Weather API
Sharkia,2026-01-05,2026,1,3,23.4,6.0,60,Open-Meteo Historical Weather API
Sharkia,2026-01-06,2026,1,3,23.4,6.8,47,Open-Meteo Historical Weather API
Sharkia,2026-01-07,2026,1,3,26.1,9.5,54,Open-Meteo Historical Weather API
Sharkia,2026-01-08,2026,1,3,27.8,9.6,53,Open-Meteo Historical Weather API
Sharkia,2026-01-09,2026,1,53,20.8,13.0,60,Open-Meteo Historical Weather API
Sharkia,2026-01-10,2026,1,3,21.2,10.0,62,Open-Meteo Historical Weather API
Sharkia,2026-01-11,2026,1,3,22.3,9.0,56,Open-Meteo Historical Weather API
Sharkia,2026-01-12,2026,1,3,19.3,10.3,47,Open-Meteo Historical Weather API
Sharkia,2026-01-13,2026,1,3,18.1,10.7,54,Open-Meteo Historical Weather API
Sharkia,2026-01-14,2026,1,3,19.2,11.4,54,Open-Meteo Historical Weather API
Sharkia,2026-01-15,2026,1,3,20.0,9.6,64,Open-Meteo Historical Weather API
Sharkia,2026-01-16,2026,1,3,20.1,9.2,64,Open-Meteo Historical Weather API
Sharkia,2026-01-17,2026,1,3,21.3,9.6,64,Open-Meteo Historical Weather API
Sharkia,2026-01-18,2026,1,51,20.7,9.3,69,Open-Meteo Historical Weather API
Sharkia,2026-01-19,2026,1,3,20.9,9.1,62,Open-Meteo Historical Weather API
Sharkia,2026-01-20,2026,1,53,18.8,8.2,63,Open-Meteo Historical Weather API
Sharkia,2026-01-21,2026,1,3,20.6,9.9,49,Open-Meteo Historical Weather API
Sharkia,2026-01-22,2026,1,3,25.3,15.8,43,Open-Meteo Historical Weather API
Sharkia,2026-01-23,2026,1,2,22.3,10.7,51,Open-Meteo Historical Weather API
Sharkia,2026-01-24,2026,1,0,23.2,10.1,38,Open-Meteo Historical Weather API
Sharkia,2026-01-25,2026,1,3,23.5,9.9,49,Open-Meteo Historical Weather API
Sharkia,2026-01-26,2026,1,3,25.4,10.3,43,Open-Meteo Historical Weather API
Sharkia,2026-01-27,2026,1,3,20.7,8.3,42,Open-Meteo Historical Weather API
Sharkia,2026-01-28,2026,1,3,21.3,12.3,45,Open-Meteo Historical Weather API
Sharkia,2026-01-29,2026,1,3,22.1,10.3,51,Open-Meteo Historical Weather API
Sharkia,2026-01-30,2026,1,3,25.6,15.0,34,Open-Meteo Historical Weather API
Sharkia,2026-01-31,2026,1,3,28.4,12.2,33,Open-Meteo Historical Weather API
South Sinai,2026-01-01,2026,1,3,15.2,4.3,41,Open-Meteo Historical Weather API
South Sinai,2026-01-02,2026,1,3,15.1,5.2,50,Open-Meteo Historical Weather API
South Sinai,2026-01-03,2026,1,1,12.4,2.5,64,Open-Meteo Historical Weather API
South Sinai,2026-01-04,2026,1,3,16.0,4.8,42,Open-Meteo Historical Weather API
South Sinai,2026-01-05,2026,1,0,17.9,7.2,49,Open-Meteo Historical Weather API
South Sinai,2026-01-06,2026,1,3,19.7,7.6,50,Open-Meteo Historical Weather API
South Sinai,2026-01-07,2026,1,3,20.5,8.6,36,Open-Meteo Historical Weather API
South Sinai,2026-01-08,2026,1,3,23.2,10.9,31,Open-Meteo Historical Weather API
South Sinai,2026-01-09,2026,1,3,14.0,5.2,58,Open-Meteo Historical Weather API
South Sinai,2026-01-10,2026,1,3,13.0,3.9,44,Open-Meteo Historical Weather API
South Sinai,2026-01-11,2026,1,3,18.2,5.6,25,Open-Meteo Historical Weather API
South Sinai,2026-01-12,2026,1,2,16.6,6.0,25,Open-Meteo Historical Weather API
South Sinai,2026-01-13,2026,1,3,11.1,2.5,56,Open-Meteo Historical Weather API
South Sinai,2026-01-14,2026,1,3,10.0,1.6,70,Open-Meteo Historical Weather API
South Sinai,2026-01-15,2026,1,3,11.9,1.7,72,Open-Meteo Historical Weather API
South Sinai,2026-01-16,2026,1,3,15.5,2.6,43,Open-Meteo Historical Weather API
South Sinai,2026-01-17,2026,1,0,16.8,6.7,35,Open-Meteo Historical Weather API
South Sinai,2026-01-18,2026,1,1,14.8,4.7,36,Open-Meteo Historical Weather API
South Sinai,2026-01-19,2026,1,3,14.0,2.5,57,Open-Meteo Historical Weather API
South Sinai,2026-01-20,2026,1,0,15.5,4.6,35,Open-Meteo Historical Weather API
South Sinai,2026-01-21,2026,1,3,18.6,8.2,32,Open-Meteo Historical Weather API
South Sinai,2026-01-22,2026,1,51,19.4,13.3,29,Open-Meteo Historical Weather API
South Sinai,2026-01-23,2026,1,51,18.8,9.7,42,Open-Meteo Historical Weather API
South Sinai,2026-01-24,2026,1,0,13.3,4.3,36,Open-Meteo Historical Weather API
South Sinai,2026-01-25,2026,1,3,15.8,3.3,44,Open-Meteo Historical Weather API
South Sinai,2026-01-26,2026,1,3,20.1,7.5,25,Open-Meteo Historical Weather API
South Sinai,2026-01-27,2026,1,3,18.2,7.5,21,Open-Meteo Historical Weather API
South Sinai,2026-01-28,2026,1,0,13.6,3.7,36,Open-Meteo Historical Weather API
South Sinai,2026-01-29,2026,1,0,15.5,3.1,42,Open-Meteo Historical Weather API
South Sinai,2026-01-30,2026,1,1,19.1,6.1,23,Open-Meteo Historical Weather API
South Sinai,2026-01-31,2026,1,3,20.4,8.6,42,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-01,2026,1,51,21.0,11.0,58,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-02,2026,1,53,18.2,10.9,67,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-03,2026,1,3,19.3,10.0,55,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-04,2026,1,3,22.2,10.1,68,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-05,2026,1,3,22.7,7.1,62,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-06,2026,1,3,22.5,7.0,63,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-07,2026,1,3,25.5,9.7,66,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-08,2026,1,3,26.6,9.7,59,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-09,2026,1,53,19.9,12.6,66,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-10,2026,1,3,21.5,10.4,65,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-11,2026,1,3,21.5,9.0,55,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-12,2026,1,55,18.6,10.7,54,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-13,2026,1,51,17.0,9.9,64,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-14,2026,1,3,18.7,12.8,55,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-15,2026,1,3,19.4,10.0,72,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-16,2026,1,51,19.6,9.5,70,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-17,2026,1,3,19.8,9.8,69,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-18,2026,1,51,18.9,9.8,76,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-19,2026,1,3,18.8,9.3,68,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-20,2026,1,53,18.2,8.7,70,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-21,2026,1,53,20.1,10.6,57,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-22,2026,1,51,21.2,14.0,54,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-23,2026,1,3,21.0,9.8,58,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-24,2026,1,0,21.8,9.1,52,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-25,2026,1,3,22.5,9.1,69,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-26,2026,1,3,25.4,10.5,54,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-27,2026,1,53,18.7,8.2,43,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-28,2026,1,3,20.9,11.2,56,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-29,2026,1,3,22.0,9.6,56,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-30,2026,1,3,24.2,14.6,39,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-01-31,2026,1,3,28.6,12.5,43,Open-Meteo Historical Weather API
Matrouh,2026-01-01,2026,1,51,16.9,11.9,70,Open-Meteo Historical Weather API
Matrouh,2026-01-02,2026,1,51,16.3,10.5,66,Open-Meteo Historical Weather API
Matrouh,2026-01-03,2026,1,1,17.7,8.3,58,Open-Meteo Historical Weather API
Matrouh,2026-01-04,2026,1,3,18.3,8.5,65,Open-Meteo Historical Weather API
Matrouh,2026-01-05,2026,1,3,20.4,10.9,66,Open-Meteo Historical Weather API
Matrouh,2026-01-06,2026,1,3,21.5,9.3,48,Open-Meteo Historical Weather API
Matrouh,2026-01-07,2026,1,3,25.6,11.8,25,Open-Meteo Historical Weather API
Matrouh,2026-01-08,2026,1,51,21.2,14.9,44,Open-Meteo Historical Weather API
Matrouh,2026-01-09,2026,1,51,18.7,12.2,58,Open-Meteo Historical Weather API
Matrouh,2026-01-10,2026,1,3,19.9,11.8,60,Open-Meteo Historical Weather API
Matrouh,2026-01-11,2026,1,3,19.6,10.9,55,Open-Meteo Historical Weather API
Matrouh,2026-01-12,2026,1,51,15.9,11.5,56,Open-Meteo Historical Weather API
Matrouh,2026-01-13,2026,1,51,15.8,12.0,54,Open-Meteo Historical Weather API
Matrouh,2026-01-14,2026,1,3,18.6,8.7,62,Open-Meteo Historical Weather API
Matrouh,2026-01-15,2026,1,51,18.7,13.1,69,Open-Meteo Historical Weather API
Matrouh,2026-01-16,2026,1,51,17.6,12.8,80,Open-Meteo Historical Weather API
Matrouh,2026-01-17,2026,1,51,19.0,9.6,68,Open-Meteo Historical Weather API
Matrouh,2026-01-18,2026,1,55,17.9,9.2,70,Open-Meteo Historical Weather API
Matrouh,2026-01-19,2026,1,3,16.7,11.5,56,Open-Meteo Historical Weather API
Matrouh,2026-01-20,2026,1,61,18.2,10.2,61,Open-Meteo Historical Weather API
Matrouh,2026-01-21,2026,1,3,18.7,12.1,52,Open-Meteo Historical Weather API
Matrouh,2026-01-22,2026,1,61,22.0,15.0,37,Open-Meteo Historical Weather API
Matrouh,2026-01-23,2026,1,3,21.4,12.9,33,Open-Meteo Historical Weather API
Matrouh,2026-01-24,2026,1,2,20.2,12.7,57,Open-Meteo Historical Weather API
Matrouh,2026-01-25,2026,1,3,21.8,10.8,71,Open-Meteo Historical Weather API
Matrouh,2026-01-26,2026,1,3,20.3,13.9,38,Open-Meteo Historical Weather API
Matrouh,2026-01-27,2026,1,51,17.0,10.8,32,Open-Meteo Historical Weather API
Matrouh,2026-01-28,2026,1,51,20.1,12.5,61,Open-Meteo Historical Weather API
Matrouh,2026-01-29,2026,1,3,22.5,12.1,44,Open-Meteo Historical Weather API
Matrouh,2026-01-30,2026,1,3,21.9,15.3,47,Open-Meteo Historical Weather API
Matrouh,2026-01-31,2026,1,3,25.5,15.6,51,Open-Meteo Historical Weather API
Luxor,2026-01-01,2026,1,0,25.6,10.1,39,Open-Meteo Historical Weather API
Luxor,2026-01-02,2026,1,0,24.6,9.6,40,Open-Meteo Historical Weather API
Luxor,2026-01-03,2026,1,0,23.0,9.5,46,Open-Meteo Historical Weather API
Luxor,2026-01-04,2026,1,3,25.0,9.1,52,Open-Meteo Historical Weather API
Luxor,2026-01-05,2026,1,0,26.0,10.4,47,Open-Meteo Historical Weather API
Luxor,2026-01-06,2026,1,1,26.8,10.7,45,Open-Meteo Historical Weather API
Luxor,2026-01-07,2026,1,3,28.3,12.3,46,Open-Meteo Historical Weather API
Luxor,2026-01-08,2026,1,3,30.4,14.4,48,Open-Meteo Historical Weather API
Luxor,2026-01-09,2026,1,3,23.4,13.7,42,Open-Meteo Historical Weather API
Luxor,2026-01-10,2026,1,3,23.3,10.4,44,Open-Meteo Historical Weather API
Luxor,2026-01-11,2026,1,3,24.7,9.7,40,Open-Meteo Historical Weather API
Luxor,2026-01-12,2026,1,3,23.1,10.0,42,Open-Meteo Historical Weather API
Luxor,2026-01-13,2026,1,3,19.0,10.5,43,Open-Meteo Historical Weather API
Luxor,2026-01-14,2026,1,0,20.1,7.5,50,Open-Meteo Historical Weather API
Luxor,2026-01-15,2026,1,0,21.7,9.2,47,Open-Meteo Historical Weather API
Luxor,2026-01-16,2026,1,3,22.5,7.7,49,Open-Meteo Historical Weather API
Luxor,2026-01-17,2026,1,1,23.8,8.0,50,Open-Meteo Historical Weather API
Luxor,2026-01-18,2026,1,0,23.3,7.4,52,Open-Meteo Historical Weather API
Luxor,2026-01-19,2026,1,3,22.6,8.2,49,Open-Meteo Historical Weather API
Luxor,2026-01-20,2026,1,0,24.0,9.3,46,Open-Meteo Historical Weather API
Luxor,2026-01-21,2026,1,3,29.2,9.9,45,Open-Meteo Historical Weather API
Luxor,2026-01-22,2026,1,3,29.8,12.6,43,Open-Meteo Historical Weather API
Luxor,2026-01-23,2026,1,3,27.0,17.6,35,Open-Meteo Historical Weather API
Luxor,2026-01-24,2026,1,2,24.5,12.0,28,Open-Meteo Historical Weather API
Luxor,2026-01-25,2026,1,3,25.5,9.9,37,Open-Meteo Historical Weather API
Luxor,2026-01-26,2026,1,3,26.3,9.8,47,Open-Meteo Historical Weather API
Luxor,2026-01-27,2026,1,3,24.2,12.6,30,Open-Meteo Historical Weather API
Luxor,2026-01-28,2026,1,0,22.3,8.9,37,Open-Meteo Historical Weather API
Luxor,2026-01-29,2026,1,0,23.7,8.7,46,Open-Meteo Historical Weather API
Luxor,2026-01-30,2026,1,0,26.4,10.0,35,Open-Meteo Historical Weather API
Luxor,2026-01-31,2026,1,3,28.9,12.3,31,Open-Meteo Historical Weather API
Qena,2026-01-01,2026,1,1,24.1,9.2,40,Open-Meteo Historical Weather API
Qena,2026-01-02,2026,1,0,24.3,9.5,41,Open-Meteo Historical Weather API
Qena,2026-01-03,2026,1,0,22.4,9.2,49,Open-Meteo Historical Weather API
Qena,2026-01-04,2026,1,3,24.2,7.3,53,Open-Meteo Historical Weather API
Qena,2026-01-05,2026,1,0,24.7,8.9,50,Open-Meteo Historical Weather API
Qena,2026-01-06,2026,1,1,25.9,9.4,46,Open-Meteo Historical Weather API
Qena,2026-01-07,2026,1,3,27.3,10.1,52,Open-Meteo Historical Weather API
Qena,2026-01-08,2026,1,3,29.5,12.0,51,Open-Meteo Historical Weather API
Qena,2026-01-09,2026,1,1,23.4,14.4,44,Open-Meteo Historical Weather API
Qena,2026-01-10,2026,1,3,22.6,9.4,48,Open-Meteo Historical Weather API
Qena,2026-01-11,2026,1,3,23.7,7.9,40,Open-Meteo Historical Weather API
Qena,2026-01-12,2026,1,3,22.3,8.5,48,Open-Meteo Historical Weather API
Qena,2026-01-13,2026,1,2,18.6,10.2,46,Open-Meteo Historical Weather API
Qena,2026-01-14,2026,1,0,19.6,7.5,51,Open-Meteo Historical Weather API
Qena,2026-01-15,2026,1,0,21.1,8.3,50,Open-Meteo Historical Weather API
Qena,2026-01-16,2026,1,3,21.8,7.5,53,Open-Meteo Historical Weather API
Qena,2026-01-17,2026,1,1,22.5,7.3,52,Open-Meteo Historical Weather API
Qena,2026-01-18,2026,1,0,23.5,6.8,52,Open-Meteo Historical Weather API
Qena,2026-01-19,2026,1,2,22.1,7.6,52,Open-Meteo Historical Weather API
Qena,2026-01-20,2026,1,0,23.5,6.9,48,Open-Meteo Historical Weather API
Qena,2026-01-21,2026,1,3,28.6,9.8,43,Open-Meteo Historical Weather API
Qena,2026-01-22,2026,1,3,29.5,13.4,41,Open-Meteo Historical Weather API
Qena,2026-01-23,2026,1,3,27.3,16.5,37,Open-Meteo Historical Weather API
Qena,2026-01-24,2026,1,0,24.0,9.8,38,Open-Meteo Historical Weather API
Qena,2026-01-25,2026,1,3,24.7,9.3,37,Open-Meteo Historical Weather API
Qena,2026-01-26,2026,1,3,25.3,9.8,45,Open-Meteo Historical Weather API
Qena,2026-01-27,2026,1,3,23.4,11.4,36,Open-Meteo Historical Weather API
Qena,2026-01-28,2026,1,0,21.9,8.9,34,Open-Meteo Historical Weather API
Qena,2026-01-29,2026,1,0,22.6,7.6,50,Open-Meteo Historical Weather API
Qena,2026-01-30,2026,1,0,24.7,7.8,40,Open-Meteo Historical Weather API
Qena,2026-01-31,2026,1,3,28.2,11.9,33,Open-Meteo Historical Weather API
North Sinai,2026-01-01,2026,1,51,21.0,13.5,47,Open-Meteo Historical Weather API
North Sinai,2026-01-02,2026,1,63,15.9,12.1,79,Open-Meteo Historical Weather API
North Sinai,2026-01-03,2026,1,2,16.5,9.0,71,Open-Meteo Historical Weather API
North Sinai,2026-01-04,2026,1,3,18.8,7.6,69,Open-Meteo Historical Weather API
North Sinai,2026-01-05,2026,1,3,20.0,8.3,66,Open-Meteo Historical Weather API
North Sinai,2026-01-06,2026,1,3,20.8,10.1,68,Open-Meteo Historical Weather API
North Sinai,2026-01-07,2026,1,3,21.6,9.4,79,Open-Meteo Historical Weather API
North Sinai,2026-01-08,2026,1,3,27.0,11.1,44,Open-Meteo Historical Weather API
North Sinai,2026-01-09,2026,1,61,19.8,15.9,59,Open-Meteo Historical Weather API
North Sinai,2026-01-10,2026,1,3,20.3,11.8,58,Open-Meteo Historical Weather API
North Sinai,2026-01-11,2026,1,3,20.3,10.2,61,Open-Meteo Historical Weather API
North Sinai,2026-01-12,2026,1,3,19.0,9.6,50,Open-Meteo Historical Weather API
North Sinai,2026-01-13,2026,1,53,16.0,10.8,61,Open-Meteo Historical Weather API
North Sinai,2026-01-14,2026,1,51,16.7,12.6,65,Open-Meteo Historical Weather API
North Sinai,2026-01-15,2026,1,51,17.6,10.3,73,Open-Meteo Historical Weather API
North Sinai,2026-01-16,2026,1,3,18.7,11.6,73,Open-Meteo Historical Weather API
North Sinai,2026-01-17,2026,1,51,18.7,8.8,77,Open-Meteo Historical Weather API
North Sinai,2026-01-18,2026,1,53,17.7,10.3,71,Open-Meteo Historical Weather API
North Sinai,2026-01-19,2026,1,51,16.1,11.2,69,Open-Meteo Historical Weather API
North Sinai,2026-01-20,2026,1,3,15.6,9.1,51,Open-Meteo Historical Weather API
North Sinai,2026-01-21,2026,1,51,18.0,9.5,43,Open-Meteo Historical Weather API
North Sinai,2026-01-22,2026,1,3,21.6,14.2,34,Open-Meteo Historical Weather API
North Sinai,2026-01-23,2026,1,3,20.7,12.6,58,Open-Meteo Historical Weather API
North Sinai,2026-01-24,2026,1,1,21.7,10.0,50,Open-Meteo Historical Weather API
North Sinai,2026-01-25,2026,1,3,20.8,9.2,56,Open-Meteo Historical Weather API
North Sinai,2026-01-26,2026,1,3,24.4,9.1,43,Open-Meteo Historical Weather API
North Sinai,2026-01-27,2026,1,3,19.9,11.0,51,Open-Meteo Historical Weather API
North Sinai,2026-01-28,2026,1,51,19.9,12.8,43,Open-Meteo Historical Weather API
North Sinai,2026-01-29,2026,1,3,21.0,11.6,52,Open-Meteo Historical Weather API
North Sinai,2026-01-30,2026,1,3,25.0,13.2,44,Open-Meteo Historical Weather API
North Sinai,2026-01-31,2026,1,3,28.3,11.8,47,Open-Meteo Historical Weather API
Sohag,2026-01-01,2026,1,3,23.7,8.7,38,Open-Meteo Historical Weather API
Sohag,2026-01-02,2026,1,0,23.1,9.7,46,Open-Meteo Historical Weather API
Sohag,2026-01-03,2026,1,0,21.9,8.2,53,Open-Meteo Historical Weather API
Sohag,2026-01-04,2026,1,3,23.1,6.6,46,Open-Meteo Historical Weather API
Sohag,2026-01-05,2026,1,0,23.7,9.9,43,Open-Meteo Historical Weather API
Sohag,2026-01-06,2026,1,3,26.2,9.8,43,Open-Meteo Historical Weather API
Sohag,2026-01-07,2026,1,3,27.7,10.7,43,Open-Meteo Historical Weather API
Sohag,2026-01-08,2026,1,3,29.9,13.1,41,Open-Meteo Historical Weather API
Sohag,2026-01-09,2026,1,3,22.1,14.2,44,Open-Meteo Historical Weather API
Sohag,2026-01-10,2026,1,3,21.8,9.5,54,Open-Meteo Historical Weather API
Sohag,2026-01-11,2026,1,3,24.3,7.7,52,Open-Meteo Historical Weather API
Sohag,2026-01-12,2026,1,3,21.1,10.9,45,Open-Meteo Historical Weather API
Sohag,2026-01-13,2026,1,2,18.1,10.0,45,Open-Meteo Historical Weather API
Sohag,2026-01-14,2026,1,0,18.7,7.1,53,Open-Meteo Historical Weather API
Sohag,2026-01-15,2026,1,0,21.9,7.7,53,Open-Meteo Historical Weather API
Sohag,2026-01-16,2026,1,3,21.5,8.2,54,Open-Meteo Historical Weather API
Sohag,2026-01-17,2026,1,0,21.9,8.2,55,Open-Meteo Historical Weather API
Sohag,2026-01-18,2026,1,2,21.5,8.1,55,Open-Meteo Historical Weather API
Sohag,2026-01-19,2026,1,3,22.1,7.6,55,Open-Meteo Historical Weather API
Sohag,2026-01-20,2026,1,1,23.8,8.4,47,Open-Meteo Historical Weather API
Sohag,2026-01-21,2026,1,3,27.8,10.1,30,Open-Meteo Historical Weather API
Sohag,2026-01-22,2026,1,3,29.8,13.9,36,Open-Meteo Historical Weather API
Sohag,2026-01-23,2026,1,3,23.5,14.9,37,Open-Meteo Historical Weather API
Sohag,2026-01-24,2026,1,0,24.0,9.0,31,Open-Meteo Historical Weather API
Sohag,2026-01-25,2026,1,3,24.3,9.0,34,Open-Meteo Historical Weather API
Sohag,2026-01-26,2026,1,3,25.1,9.2,36,Open-Meteo Historical Weather API
Sohag,2026-01-27,2026,1,3,22.0,10.7,33,Open-Meteo Historical Weather API
Sohag,2026-01-28,2026,1,0,21.5,10.2,33,Open-Meteo Historical Weather API
Sohag,2026-01-29,2026,1,0,22.8,8.3,51,Open-Meteo Historical Weather API
Sohag,2026-01-30,2026,1,0,27.0,8.2,38,Open-Meteo Historical Weather API
Sohag,2026-01-31,2026,1,3,29.3,11.1,33,Open-Meteo Historical Weather API
